dist,support,nrSegments,information
2.475624,0.991770,4,high
3.018937,0.995885,4,high
11.537234,0.991770,4,high
11.881265,0.028807,4,high
1.022670,0.024691,4,high
2.275884,0.008230,4,high
3.655355,0.333333,4,high
2.642825,0.987654,4,high
1.745618,0.016461,4,high
0.499083,0.004115,4,high
2.000305,0.016461,4,high
1.707458,0.197531,4,high
1.943758,0.119342,2,high
0.172837,0.000000,2,high
2.102214,0.740741,2,high
1.887341,0.987654,2,high
2.217658,0.979424,2,high
3.121052,1.000000,2,high
0.194216,0.020576,2,high
0.685091,0.991770,2,high
1.958603,0.975309,2,high
0.964706,0.983539,2,high
1.943758,0.037037,3,high
0.740038,0.781893,3,high
0.172837,0.000000,3,high
1.378698,0.971193,3,high
2.729058,0.897119,3,high
2.102214,0.740741,3,high
1.887341,0.975309,3,high
1.265183,0.901235,3,high
1.305936,0.000000,3,high
0.194216,0.012346,3,high
3.121052,0.000000,3,high
0.685091,0.983539,3,high
1.021623,0.913580,3,high
1.958603,0.967078,3,high
0.964706,0.962963,3,high
1.943758,0.032922,4,high
0.740038,0.777778,4,high
0.172837,0.000000,4,high
1.378698,0.790123,4,high
0.160184,0.004115,4,high
2.729058,0.864198,4,high
2.102214,0.736626,4,high
1.887341,0.971193,4,high
1.265183,0.897119,4,high
1.305936,0.000000,4,high
0.194216,0.016461,4,high
1.220556,0.012346,4,high
3.121052,0.000000,4,high
0.685091,0.983539,4,high
4.452662,0.004115,4,high
1.021623,0.913580,4,high
1.958603,0.967078,4,high
2.057201,0.930041,4,high
0.964706,0.958848,4,high
2.688979,1.000000,2,high
0.340878,0.008230,2,high
1.404581,0.991770,2,high
2.688979,0.991770,3,high
0.340878,0.000000,3,high
1.404581,0.991770,3,high
0.271312,0.000000,3,high
2.688979,0.991770,4,high
0.340878,0.000000,4,high
1.404581,0.991770,4,high
0.271312,0.000000,4,high
11.030302,1.000000,2,high
0.877056,0.860082,2,high
6.883028,0.971193,2,high
1.424302,0.987654,2,high
3.895421,0.065844,2,high
0.423187,0.000000,2,high
5.948691,1.000000,2,high
6.273096,1.000000,2,high
2.732702,0.777778,2,high
12.643123,1.000000,2,high
4.285192,0.995885,2,high
6.106604,0.995885,2,high
5.672224,0.514403,2,high
0.425077,0.008230,2,high
11.030302,0.995885,3,high
0.877056,0.851852,3,high
6.883028,0.930041,3,high
1.424302,0.987654,3,high
3.895421,0.045267,3,high
11.783460,0.448560,3,high
0.423187,0.000000,3,high
5.948691,1.000000,3,high
0.903019,0.012346,3,high
6.273096,0.213992,3,high
3.974241,0.967078,3,high
11.709465,0.987654,3,high
2.732702,0.448560,3,high
12.643123,0.991770,3,high
4.285192,0.979424,3,high
6.106604,0.995885,3,high
5.672224,0.469136,3,high
0.425077,0.004115,3,high
6.044974,0.757202,3,high
11.030302,0.995885,4,high
8.603700,0.991770,4,high
0.877056,0.847737,4,high
6.883028,0.930041,4,high
1.424302,0.983539,4,high
3.895421,0.012346,4,high
11.783460,0.448560,4,high
0.423187,0.000000,4,high
5.948691,1.000000,4,high
0.903019,0.008230,4,high
6.273096,0.213992,4,high
3.974241,0.962963,4,high
11.709465,0.979424,4,high
2.732702,0.448560,4,high
7.343868,0.934156,4,high
12.643123,0.987654,4,high
4.285192,0.971193,4,high
13.381890,0.000000,4,high
6.106604,0.995885,4,high
5.036449,0.975309,4,high
5.672224,0.444444,4,high
0.425077,0.000000,4,high
6.044974,0.744856,4,high
10.007990,1.000000,2,high
2.451030,0.987654,3,high
1.520611,0.707819,3,high
10.007990,0.995885,3,high
0.297616,0.000000,3,high
0.604728,0.152263,3,high
2.212268,0.962963,3,high
2.451030,0.983539,4,high
1.520611,0.707819,4,high
10.007990,0.995885,4,high
0.297616,0.000000,4,high
0.604728,0.152263,4,high
2.212268,0.925926,4,high
2.599334,1.000000,2,high
3.310930,0.983539,2,high
1.445971,0.123457,2,high
3.578563,1.000000,2,high
1.717964,0.991770,2,high
0.990743,0.769547,2,high
2.314623,1.000000,2,high
1.512397,0.386831,2,high
3.128614,0.987654,2,high
2.599334,0.987654,3,high
0.529859,0.004115,3,high
3.809554,0.983539,3,high
3.384961,0.995885,3,high
3.310930,0.975309,3,high
1.445971,0.078189,3,high
4.208264,0.983539,3,high
3.578563,0.975309,3,high
1.717964,0.987654,3,high
0.635722,0.736626,3,high
1.402349,0.954733,3,high
0.990743,0.699588,3,high
2.314623,0.987654,3,high
2.022952,0.987654,3,high
1.512397,0.362140,3,high
3.128614,0.983539,3,high
1.299263,0.563786,4,high
0.529859,0.000000,4,high
3.809554,0.979424,4,high
3.384961,0.987654,4,high
3.310930,0.967078,4,high
2.599334,0.559671,4,high
1.445971,0.065844,4,high
4.208264,0.975309,4,high
3.578563,0.946502,4,high
1.717964,0.987654,4,high
0.635722,0.312757,4,high
1.402349,0.938272,4,high
0.990743,0.683128,4,high
5.561569,0.308642,4,high
2.314623,0.979424,4,high
2.022952,0.979424,4,high
1.512397,0.349794,4,high
3.128614,0.962963,4,high
0.149123,0.000000,2,high
5.576410,1.000000,2,high
0.349476,0.016461,3,high
0.149123,0.000000,3,high
5.576410,0.995885,3,high
0.349476,0.012346,4,high
0.149123,0.000000,4,high
5.576410,0.995885,4,high
13.040576,0.917695,2,high
7.654809,1.000000,2,high
1.238381,0.222222,2,high
6.740925,0.666667,2,high
3.124978,0.753086,2,high
3.505268,0.246914,2,high
5.580862,0.847737,2,high
14.514797,1.000000,2,high
2.326286,1.000000,2,high
3.406985,0.407407,2,high
0.168724,0.004115,2,high
10.410581,1.000000,2,high
0.850361,0.390947,2,high
12.548022,0.995885,2,high
6.956724,0.683128,2,high
11.036551,0.950617,2,high
4.317541,0.181070,2,high
3.670809,0.975309,2,high
0.821499,0.493827,2,high
1.837740,0.329218,2,high
2.592641,0.222222,2,high
4.575029,0.991770,2,high
0.684569,0.024691,2,high
9.614051,1.000000,2,high
13.040576,0.901235,3,high
0.705105,0.164609,3,high
5.048980,0.991770,3,high
7.654809,0.987654,3,high
1.238381,0.098765,3,high
6.740925,0.654321,3,high
3.124978,0.732510,3,high
3.505268,0.222222,3,high
0.684569,0.000000,3,high
5.580862,0.802469,3,high
4.883545,0.962963,3,high
3.465306,0.995885,3,high
2.326286,0.991770,3,high
3.406985,0.181070,3,high
0.168724,0.000000,3,high
10.410581,0.987654,3,high
0.850361,0.362140,3,high
6.045350,0.987654,3,high
6.956724,0.662551,3,high
0.484055,0.000000,3,high
11.036551,0.950617,3,high
2.251719,0.995885,3,high
4.317541,0.053498,3,high
3.670809,0.946502,3,high
0.821499,0.473251,3,high
1.837740,0.325103,3,high
2.592641,0.218107,3,high
4.575029,0.913580,3,high
1.113059,0.000000,3,high
1.873921,0.189300,3,high
12.744604,0.987654,3,high
5.440887,0.934156,3,high
9.614051,0.975309,3,high
3.292934,0.950617,3,high
13.040576,0.185185,4,high
0.705105,0.008230,4,high
3.473726,0.991770,4,high
7.654809,0.983539,4,high
1.238381,0.069959,4,high
1.473238,0.230453,4,high
6.045350,0.818930,4,high
6.740925,0.637860,4,high
3.124978,0.724280,4,high
3.505268,0.213992,4,high
0.684569,0.000000,4,high
5.580862,0.753086,4,high
4.883545,0.958848,4,high
3.465306,0.979424,4,high
2.326286,0.991770,4,high
3.406985,0.152263,4,high
0.168724,0.000000,4,high
0.850361,0.362140,4,high
10.410581,0.921811,4,high
6.956724,0.650206,4,high
0.484055,0.000000,4,high
11.036551,0.950617,4,high
2.251719,0.995885,4,high
4.317541,0.041152,4,high
3.670809,0.938272,4,high
0.821499,0.469136,4,high
1.837740,0.325103,4,high
2.321907,0.987654,4,high
2.592641,0.209877,4,high
15.385589,0.707819,4,high
4.575029,0.909465,4,high
4.552701,0.432099,4,high
1.113059,0.000000,4,high
3.720745,0.942387,4,high
1.873921,0.189300,4,high
12.744604,0.987654,4,high
5.440887,0.925926,4,high
9.614051,0.967078,4,high
3.292934,0.946502,4,high
3.038058,0.987654,2,high
1.683692,0.983539,2,high
3.288901,1.000000,2,high
1.891828,0.946502,2,high
1.663668,1.000000,2,high
0.133284,0.008230,2,high
3.073729,0.995885,2,high
1.874433,0.658436,2,high
1.188278,0.979424,2,high
4.694426,1.000000,2,high
2.808455,0.991770,2,high
2.338334,0.995885,2,high
0.673808,0.222222,2,high
1.383455,0.991770,2,high
2.507799,1.000000,2,high
1.972748,0.991770,3,high
3.036975,0.946502,3,high
0.060178,0.004115,3,high
1.683692,0.983539,3,high
1.378473,0.761317,3,high
2.651759,0.991770,3,high
1.891828,0.106996,3,high
1.663668,0.991770,3,high
0.133284,0.004115,3,high
3.073729,0.991770,3,high
1.874433,0.576132,3,high
1.188278,0.975309,3,high
4.694426,0.979424,3,high
2.807372,0.987654,3,high
2.338334,0.979424,3,high
2.762527,0.193416,3,high
0.673808,0.209877,3,high
1.205903,0.098765,3,high
1.383455,0.930041,3,high
2.507799,0.962963,3,high
1.972748,0.991770,4,high
3.036975,0.946502,4,high
0.060178,0.000000,4,high
1.683692,0.979424,4,high
1.378473,0.757202,4,high
2.651759,0.917695,4,high
0.906244,0.860082,4,high
1.464251,0.209877,4,high
1.891828,0.106996,4,high
1.663668,0.979424,4,high
0.133284,0.000000,4,high
2.225569,0.827160,4,high
3.073729,0.987654,4,high
1.874433,0.526749,4,high
0.659833,0.975309,4,high
4.694426,0.950617,4,high
2.807372,0.983539,4,high
2.338334,0.979424,4,high
2.762527,0.111111,4,high
0.673808,0.041152,4,high
1.205903,0.098765,4,high
1.383455,0.897119,4,high
2.507799,0.942387,4,high
3.100687,0.069959,2,high
0.272922,0.205761,2,high
3.129502,0.069959,2,high
3.888814,1.000000,2,high
1.301080,0.983539,2,high
1.697083,0.176955,2,high
1.973728,1.000000,2,high
6.528826,0.991770,2,high
7.137296,0.213992,2,high
8.153245,0.991770,2,high
4.336167,1.000000,2,high
6.562077,1.000000,2,high
11.159915,0.991770,2,high
4.147100,1.000000,2,high
2.928972,0.995885,2,high
3.842366,0.987654,2,high
0.491376,0.045267,3,high
0.272922,0.201646,3,high
2.746779,0.024691,3,high
1.753679,0.991770,3,high
4.354024,0.975309,3,high
1.301080,0.967078,3,high
1.697083,0.127572,3,high
3.958047,0.403292,3,high
1.973728,0.987654,3,high
5.239534,0.983539,3,high
7.137296,0.213992,3,high
6.863953,0.279835,3,high
3.129502,0.069959,3,high
4.767782,0.975309,3,high
5.610739,0.991770,3,high
4.336167,0.979424,3,high
1.390597,0.004115,3,high
6.562077,0.987654,3,high
5.567404,0.506173,3,high
4.689869,0.958848,3,high
4.147100,1.000000,3,high
2.928972,0.983539,3,high
3.842366,0.983539,3,high
5.480515,0.983539,3,high
0.491376,0.028807,4,high
0.272922,0.004115,4,high
2.746779,0.024691,4,high
1.753679,0.987654,4,high
4.354024,0.975309,4,high
1.301080,0.958848,4,high
1.697083,0.086420,4,high
3.958047,0.403292,4,high
1.973728,0.987654,4,high
2.970083,0.987654,4,high
5.239534,0.979424,4,high
7.137296,0.213992,4,high
6.863953,0.279835,4,high
3.129502,0.069959,4,high
4.767782,0.934156,4,high
5.610739,0.987654,4,high
4.336167,0.962963,4,high
1.390597,0.000000,4,high
6.562077,0.987654,4,high
5.567404,0.497942,4,high
4.689869,0.946502,4,high
4.147100,1.000000,4,high
2.928972,0.962963,4,high
3.842366,0.967078,4,high
5.480515,0.979424,4,high
2.113127,0.823045,4,high
5.252015,0.909465,2,high
7.364845,0.983539,2,high
0.953379,0.144033,2,high
5.897586,0.991770,2,high
2.313789,0.539095,2,high
3.449384,1.000000,2,high
1.701340,0.987654,2,high
0.815311,0.037037,2,high
4.082695,0.983539,2,high
3.848905,0.995885,2,high
1.119818,0.831276,2,high
2.295055,0.995885,2,high
7.642944,0.958848,2,high
7.738424,0.995885,2,high
6.500597,0.971193,2,high
1.287348,0.411523,2,high
1.684481,0.888889,2,high
3.127283,0.703704,2,high
1.680718,0.995885,2,high
2.482965,0.975309,2,high
5.252015,0.884774,3,high
3.384913,0.037037,3,high
2.252649,0.967078,3,high
4.941541,0.847737,3,high
1.486217,0.851852,3,high
0.953379,0.111111,3,high
5.881085,0.983539,3,high
2.313789,0.378601,3,high
1.275423,0.971193,3,high
3.449384,0.991770,3,high
1.701340,0.975309,3,high
2.673316,0.942387,3,high
1.777410,0.987654,3,high
0.815311,0.012346,3,high
0.932295,0.012346,3,high
4.082695,0.333333,3,high
3.848905,0.983539,3,high
1.119818,0.810700,3,high
2.467402,0.218107,3,high
7.626442,0.930041,3,high
7.721923,0.967078,3,high
2.126751,0.633745,3,high
0.645829,0.020576,3,high
0.531456,0.814815,3,high
2.234508,0.925926,3,high
1.287348,0.275720,3,high
1.684481,0.814815,3,high
2.505561,0.485597,3,high
1.680718,0.991770,3,high
1.554111,0.168724,3,high
1.453934,0.613169,3,high
2.482965,0.971193,3,high
2.295055,0.925926,3,high
1.391661,0.765432,3,high
5.252015,0.880658,4,high
3.384913,0.037037,4,high
2.252649,0.967078,4,high
4.941541,0.625514,4,high
1.486217,0.831276,4,high
0.953379,0.061728,4,high
2.689965,0.851852,4,high
1.654093,0.835391,4,high
5.881085,0.962963,4,high
2.313789,0.045267,4,high
1.275423,0.967078,4,high
3.449384,0.979424,4,high
1.701340,0.222222,4,high
2.673316,0.938272,4,high
3.469527,0.222222,4,high
1.777410,0.967078,4,high
0.815311,0.004115,4,high
0.932295,0.000000,4,high
4.082695,0.320988,4,high
2.301688,0.975309,4,high
1.119818,0.794239,4,high
2.467402,0.205761,4,high
1.824759,0.917695,4,high
1.920239,0.950617,4,high
2.126751,0.621399,4,high
0.645829,0.000000,4,high
0.531456,0.806584,4,high
2.234508,0.905350,4,high
1.287348,0.271605,4,high
1.684481,0.732510,4,high
2.505561,0.465021,4,high
2.544588,0.654321,4,high
1.680718,0.983539,4,high
1.554111,0.016461,4,high
1.453934,0.423868,4,high
1.733534,0.028807,4,high
2.482965,0.967078,4,high
2.295055,0.897119,4,high
1.391661,0.753086,4,high
5.993234,0.921811,4,high
2.390049,0.983539,2,high
4.859740,1.000000,2,high
10.067184,1.000000,2,high
7.483166,0.975309,2,high
3.887345,0.983539,2,high
1.021934,0.353909,2,high
3.347892,0.374486,2,high
4.767989,0.979424,2,high
2.477585,0.983539,2,high
4.089191,0.995885,2,high
15.849678,1.000000,2,high
2.446173,0.995885,3,high
8.756369,0.333333,3,high
2.390049,0.983539,3,high
4.859740,0.975309,3,high
3.282053,0.995885,3,high
10.067184,0.991770,3,high
7.483166,0.967078,3,high
3.887345,0.979424,3,high
4.959676,0.111111,3,high
3.044917,0.995885,3,high
1.021934,0.349794,3,high
9.404481,1.000000,3,high
3.347892,0.251029,3,high
4.767989,0.304527,3,high
2.477585,0.703704,3,high
4.089191,0.983539,3,high
5.753240,0.958848,3,high
15.849678,0.987654,3,high
3.979521,0.979424,3,high
5.446941,0.987654,3,high
2.446173,0.979424,4,high
8.756369,0.333333,4,high
2.390049,0.975309,4,high
7.882425,0.995885,4,high
4.859740,0.946502,4,high
3.282053,0.995885,4,high
8.547911,0.991770,4,high
7.483166,0.917695,4,high
3.887345,0.975309,4,high
4.959676,0.045267,4,high
3.044917,0.983539,4,high
1.021934,0.349794,4,high
7.885208,1.000000,4,high
3.347892,0.098765,4,high
3.466909,0.300412,4,high
2.477585,0.703704,4,high
4.089191,0.983539,4,high
5.753240,0.954733,4,high
8.925308,0.958848,4,high
3.979521,0.975309,4,high
5.446941,0.987654,4,high
8.282724,0.176955,4,high
2.265383,0.995885,2,high
2.745121,0.427984,2,high
1.996933,0.930041,2,high
10.980368,1.000000,2,high
2.305232,0.995885,2,high
0.132418,0.000000,2,high
2.332489,1.000000,2,high
1.246204,0.074074,2,high
3.302672,1.000000,2,high
2.522828,0.983539,2,high
5.046419,0.444444,2,high
0.809329,1.000000,2,high
2.321878,0.707819,2,high
0.873906,0.954733,2,high
4.751341,0.691358,2,high
2.265383,0.983539,3,high
0.838645,0.061728,3,high
2.745121,0.382716,3,high
1.996933,0.913580,3,high
10.980368,0.962963,3,high
2.305232,0.909465,3,high
2.375349,0.971193,3,high
0.132418,0.000000,3,high
2.332489,0.983539,3,high
1.246204,0.057613,3,high
3.302672,0.983539,3,high
2.522828,0.950617,3,high
5.046419,0.419753,3,high
2.633613,0.958848,3,high
0.890138,0.004115,3,high
0.237229,0.773663,3,high
0.809329,1.000000,3,high
2.333611,0.983539,3,high
2.321878,0.592593,3,high
2.954841,0.983539,3,high
0.873906,0.946502,3,high
1.769882,0.843621,3,high
4.751341,0.666667,3,high
0.109401,0.000000,3,high
2.265383,0.962963,4,high
0.838645,0.061728,4,high
2.745121,0.337449,4,high
1.996933,0.888889,4,high
10.980368,0.938272,4,high
2.305232,0.893004,4,high
1.787942,0.930041,4,high
1.898027,0.930041,4,high
0.132418,0.000000,4,high
2.332489,0.666667,4,high
0.747695,0.814815,4,high
1.246204,0.012346,4,high
2.808790,0.983539,4,high
3.302672,0.958848,4,high
2.522828,0.950617,4,high
5.046419,0.399177,4,high
2.633613,0.942387,4,high
0.890138,0.004115,4,high
0.237229,0.744856,4,high
0.809329,0.995885,4,high
1.474329,0.913580,4,high
2.333611,0.967078,4,high
2.321878,0.300412,4,high
2.954841,0.979424,4,high
0.873906,0.946502,4,high
1.769882,0.835391,4,high
4.751341,0.650206,4,high
0.109401,0.000000,4,high
2.378393,0.670782,4,high
4.147185,1.000000,2,high
2.804613,0.967078,2,high
5.935498,0.995885,2,high
2.133913,0.872428,2,high
13.765514,0.983539,2,high
16.819429,1.000000,2,high
6.868675,1.000000,2,high
3.860876,1.000000,2,high
2.243948,0.983539,2,high
2.456185,0.181070,2,high
1.673843,1.000000,2,high
0.607577,0.691358,2,high
7.489215,1.000000,2,high
3.757798,0.995885,2,high
3.140569,0.946502,2,high
2.617623,0.366255,2,high
4.147185,1.000000,3,high
2.804613,0.950617,3,high
3.111256,0.991770,3,high
2.133913,0.246914,3,high
0.496126,0.004115,3,high
13.765514,0.954733,3,high
16.819429,0.987654,3,high
3.389266,0.971193,3,high
0.941286,0.008230,3,high
6.868675,0.954733,3,high
3.860876,1.000000,3,high
7.787332,0.255144,3,high
2.773354,0.452675,3,high
2.243948,0.975309,3,high
2.456185,0.106996,3,high
1.673843,0.983539,3,high
0.607577,0.687243,3,high
2.101677,0.082305,3,high
7.489215,0.979424,3,high
3.757798,0.991770,3,high
3.140569,0.942387,3,high
2.617623,0.358025,3,high
18.755020,0.991770,3,high
2.804613,0.905350,4,high
4.147185,0.987654,4,high
0.885143,0.497942,4,high
3.111256,0.983539,4,high
2.133913,0.238683,4,high
0.496126,0.004115,4,high
13.765514,0.954733,4,high
16.819429,0.971193,4,high
1.585299,0.065844,4,high
3.389266,0.967078,4,high
0.941286,0.008230,4,high
0.568528,0.000000,4,high
3.860876,0.991770,4,high
7.787332,0.242798,4,high
2.773354,0.432099,4,high
6.868675,0.000000,4,high
2.243948,0.942387,4,high
3.534066,0.032922,4,high
1.673843,0.979424,4,high
0.607577,0.687243,4,high
2.101677,0.069959,4,high
7.489215,0.975309,4,high
2.305070,0.008230,4,high
3.757798,0.991770,4,high
3.508809,0.954733,4,high
3.140569,0.917695,4,high
2.456185,0.004115,4,high
1.478806,0.983539,4,high
1.418409,0.942387,4,high
2.617623,0.345679,4,high
18.755020,0.979424,4,high
0.878002,0.905350,2,high
3.254180,0.975309,2,high
7.705099,0.995885,2,high
2.397157,0.880658,2,high
1.062435,0.061728,2,high
2.484248,1.000000,2,high
3.506137,0.736626,2,high
3.657614,0.736626,2,high
2.623287,0.995885,2,high
4.471952,0.506173,2,high
2.611336,1.000000,2,high
1.235918,0.975309,2,high
4.283722,1.000000,2,high
0.766579,0.016461,2,high
6.957427,0.637860,2,high
0.129477,0.016461,2,high
0.517891,0.061728,2,high
0.878002,0.888889,3,high
3.254180,0.934156,3,high
3.041674,0.452675,3,high
3.751108,0.983539,3,high
2.397157,0.860082,3,high
1.062435,0.008230,3,high
4.383236,0.979424,3,high
2.484248,0.962963,3,high
3.506137,0.658436,3,high
2.878556,0.839506,3,high
3.640264,0.419753,3,high
3.741499,0.921811,3,high
2.623287,0.987654,3,high
4.471952,0.275720,3,high
1.147318,0.691358,3,high
2.611336,0.987654,3,high
4.283722,0.135802,3,high
0.903029,0.176955,3,high
1.235918,0.954733,3,high
1.645572,0.135802,3,high
4.478542,0.954733,3,high
0.766579,0.020576,3,high
5.007313,0.888889,3,high
3.003436,0.592593,3,high
0.129477,0.008230,3,high
2.253522,0.995885,3,high
0.517891,0.057613,3,high
3.393519,0.954733,3,high
0.878002,0.884774,4,high
3.254180,0.897119,4,high
3.041674,0.444444,4,high
3.751108,0.967078,4,high
2.397157,0.823045,4,high
1.062435,0.004115,4,high
4.383236,0.946502,4,high
1.511646,0.724280,4,high
2.484248,0.946502,4,high
3.506137,0.646091,4,high
4.215203,0.201646,4,high
2.878556,0.209877,4,high
4.538579,0.736626,4,high
3.640264,0.386831,4,high
3.741499,0.913580,4,high
2.577041,0.954733,4,high
4.471952,0.246914,4,high
1.147318,0.691358,4,high
2.611336,0.000000,4,high
4.283722,0.135802,4,high
0.903029,0.176955,4,high
1.235918,0.950617,4,high
1.645572,0.135802,4,high
4.478542,0.946502,4,high
0.766579,0.012346,4,high
5.007313,0.864198,4,high
3.003436,0.580247,4,high
0.129477,0.004115,4,high
1.038739,0.004115,4,high
2.253522,0.995885,4,high
0.517891,0.028807,4,high
3.393519,0.864198,4,high
3.417221,0.930041,2,high
20.521338,1.000000,2,high
2.782582,0.296296,2,high
4.234300,0.427984,2,high
13.529120,0.732510,2,high
2.161697,0.127572,2,high
27.904155,0.995885,2,high
9.359392,0.995885,2,high
21.091369,1.000000,2,high
2.542446,0.995885,2,high
1.722469,0.995885,2,high
28.739708,0.995885,2,high
1.418471,0.395062,2,high
1.238767,0.016461,2,high
16.524301,1.000000,2,high
3.174025,0.872428,2,high
4.752903,1.000000,2,high
17.029422,0.711934,2,high
2.953480,0.983539,2,high
8.958806,0.979424,2,high
19.618993,0.979424,2,high
14.010860,0.633745,2,high
14.059895,0.292181,2,high
9.624027,0.995885,2,high
1.597428,0.213992,2,high
